id,content,img,GT_Text,GT_Text_Confidence,GT_Img,GT_Img_Confidence,post_contraditorio,post_contraditrio:confidence,post_sentimento
1755477103,"&nbsp;Màsicas









&nbsp;01. A Lei Do Equê??ábrio









02. Ele está Passando Aquê??







03. O médico Errou









04. Fen?meno De glória









05. O Manto é Forte









06. ?? A M?o De Deus









07. A Tua fé tá Salvou









08. Vai Ser só glória









09. quê?? Diria Hein









10. Xod? De Deus









11. Ele é Deus









12. ?? Hoje









BAIXAR CD ( Voz )&nbsp; 









BAIXAR CD ( Playback ) 









 ",http://4.bp.blogspot.com/-aJbDfOYTwh0/Tq_5zRIad3I/AAAAAAAAA6s/VItyOE60W78/s1600/eliane.jpg,1,1.0,2,1.0,nao,1.0,
1755477104,"O Alecrim sai na frente de todos e contrata de uma só vez o ""trio ternura"" formado por Denes, Genaro e Figueiredo, sendo o ?ltimo o jogador mais emocionado na apresenta??o. Figueiredo afirmou está realizando um sonho de crian?a vestindo a camisa esmeraldina e prometeu muito empenho e ra?a para conseguir o tão sonhado acesso da equê??e é sórie B. Para contrata-los, o Alecrim teve quê??desenbolsar uma quê??tia no valor de 250 mil reais, além de pagar 10 mil de luvas aí presidente da Urbana o Sr. Bosco. Nessa negocia??o todos com certeza saíram ganhando, principalmente o Alecrim.",http://3.bp.blogspot.com/_744F1A-9TtE/TJKcPAqWg3I/AAAAAAAAAVc/o5xfMN0hkOA/s1600/Imagem000.jpg,2,0.6654,2,0.6778,nao,1.0,
1755477105,"Perto de você consigo ver o paraiso. No seu olhar consigo mergulhar nas nossa boas lembran?as. Sua boca é onde fica guardado o sorriso mais bonito quê??já vi. Entrego-lhe meu coração, está inteiramente nas suas mãos. Apenas cuide, ele já está tão fr?gil, tão machucado, não sei se aguentaria mais uma desiluSão. Nunca pensei quê??encontraria alguém quê??faria a menina amargurada sumir. Hoje eu sei, quê??todo aquê??e caminho de lágrimas valeu a pena porquê??no final eu encontrei o meu tesouro, a minha recompensa. Eu encontrei você. (the-l0st)",http://3.bp.blogspot.com/-VkEaVxj00d4/TyIKeyqzflI/AAAAAAAAA6I/lgatlG6Y-HU/s1600/tumblr_lyd2dxBzAy1qhql9wo1_500.jpg,2,1.0,2,1.0,nao,1.0,
1755477106,"









Oi pessoal, tudo bem?





























O desafio de hoje parte da inspira??o em ""arte""!





























Eu já fiz uma nail art inspirada em arte, e você pode conferir ela clicando aquê??i!





























não consegui pensar em nenhum artista quê??fosse meu preferido, então fui pesquê??ar no tão google, e eis quê??me deparei com essa imagem:

























































































Fala sório gente, ele não é lindinho? hahaha





























quê??do vi essa foto não tive d?vidas de quê??faria a nail art inspirada nele hehehe!



















Eis o quê??eu usei:













































































































além disso usei um canudinho, daquê??es de Toddynho, pra fazer a nail!



















Ficou uma gra?a, e tudo quê??eu fiz foi pintar de branco, molhar a pontinha do canudo na tinta e assoprar sobre aí unhas!









































































































































































Faz uma sujeirada, mas vale a pena! hehehe



















não se esquê??am de colocar um papel em baixo pra não sujar tudo! xD



















Da pra fazer com esmaltes também!







































E a?, o quê??acharam?





























Eu amei fazer e amei o resultado! ?? super fécil e fica uma gra?a!



















Faz em casa e me manda aí fotosó



















não se esquê??e de deixar seu comentário??



















Um beijáo! E uma ?tima semana!









",http://2.bp.blogspot.com/-qqwawAFS0lI/U9Wj0hjariI/AAAAAAAABNU/aF5yhvBO5GI/s1600/000000000.jpg,2,1.0,2,0.6562,nao,1.0,
1755477107,"gosto muito de voce









e jamais quê??o









perder sua amizade...









voce faz parte da









minha vida!!!



















com amor sharpay",http://4.bp.blogspot.com/-AqHUv5TCZFc/TeBXwFB019I/AAAAAAAAABk/vvjkSYe2QL4/s1600/Semana-Isa-TKM-com-conteudo-especial-foto-de-Isa-e-Cristina-ATUALIZADO.jpg,2,1.0,2,1.0,nao,1.0,
1755477108,"Mas ele está online todo o tempo...









você não precisa adicionar Ele,









Pois Ele, já tá adicionou,









Antes mesmo do seu nascimento...









Ele é quê?? você precisa procurar, e conversar...









?? tão fécil conversar com Ele...









Basta fechar os olhos e quê??er,









e a sua 'plakinha' do msn,









vai aparecer para ele...









Ele tá ouvir?...









Ele dir? o quê??você precisa ouvir...









quê??do você fala. ELE nunca coloca









o status no ocupado, ausente ou OFF..









ELE está? SEMPRE ON !!!!!!









Sempre disposto a tá ouvir.









Os emails quê??vc envia, ELE sempre lá, e não demora para tá responder,









ele envia dentão de segundos a resposta.









você não precisa de agendar para teclar com ELE,









ELE está a sua disposi??o.









Com ELE, não tem vêrus e você não precisa formatar seu coração,









alma ou espirito. ELE ?? PURO.









O download de Jesus não é pesado e não demora baixar.









ELE disse:quê??seu fardo é leve, e seu jugo é suave...",http://1.bp.blogspot.com/-Bqh7bFOtaaU/TZ-Ij3b0NRI/AAAAAAAAAeA/aCMdOlPC-R8/s1600/400_F_1659653_D0STU0sGHnf2QWPQwJyrEs7zskc8NO%255B1%255D.jpg,2,1.0,2,0.6391,nao,0.6552,
1755477109,"sim, São por elas quê??eu vivo, São por elas quê??eu respiro São elas quê??eu amo!São vocês quê??me fazem viver, São vocês quê??me ajudam a levantar quê??do eu caio, São vocês quê??me ajudam a tirar todas aí pedras do meu caminho, São vocês apenas vocês quê??me d?o força pra viver, quê??me deixam feliz só com um simples sorriso, quê??me faz viver de novo com apenas um abra?o, quê??me entendem,quê??me critica,quê??me traz alegria aí adormecer e aí acordar, enfim... eu agrade?o muito a DEUS por ter colocado vocês em minha vida, sem vocês eu juro quê??não seria nada estamos juntas a quê??e 14 anos e espero quê??ficamos mais uns 100 &gt;&lt; porquê??so de pensar em perder vocês por 1 segundo eu sei quê??isso é o fim do mundo, eu amo vocês de mais, demais mesmo.                      ?? POR vocêàs O MEU MAIS SINCERO SENTIMENTO                                               thamirysandressajássicagarcia ???",http://1.bp.blogspot.com/_kMQj7iE0kk8/TLMh8patTyI/AAAAAAAAAFQ/NKpgOhSizF0/s1600/OgAAAOQFnMlRLeNOhcCOOL2IdFCtDbnAxD4E9MRQjIOpJDkpahd6k5IHEbZhg8nqsiQF1SeUUifEnBNDdp3O5ush3OUAm1T1UFFgu0pg15BMAmgRaG30Yz9Oie2F.jpg,2,1.0,2,1.0,nao,1.0,
1755477110,"Olá Gentee!!!









Hoje vim falar de uma amiga minha quê??amo por demais....









só quê?? conhe?e mesmo pra ver o quê??eu e a Sirlei Lopes somos malucas em fazer,ela é uma amiga









hiper mega legal,quê??do eu preciso dessa moreenah pra quê??quê?? coisa ela tá junto pra me ajudar,









quê??do tá meia desanimada essa morenah me faz rir...









Ela se tornou uma amiga muito importante pra mim,uma amiga pra todas aí horas.









nós falamos cada coisa pra animar a outra quê??do tá meia desanimada,folgamos na gente mesmo...









Damos risadas das nossas coisas mesmo quê??fazemos.









Temos uma coisa em comum,e acho quê??temos muitas outras.shsuashauhsuhausha.









nós somos tri malukas juntas...









E no celular então Sirlei Lopes nós conversando?Nem se fala...shaushuahshua









Somos tipo sem no??o sabe...





























Essa é a Sirlei Lopes Gente (do lado direito)...









Ela é uma ?tima amiiga!!!









nós duas somos lokas por demais...









Sabe n? morena conta sempre comigo,estarei aquê??pro quê??precisar!!!









Amigas até depois do fim!!!









Te amoo morenah!









S2",http://1.bp.blogspot.com/-3UOqz9j5i_w/UEzUfAwLjBI/AAAAAAAABZU/wgB-YWtu4zw/s1600/Siirleii+Looppess.jpg,2,1.0,2,1.0,nao,1.0,
1755477111,"Eu já sabia o resultado de Alemanha e Espanha.Tanto já sabia quê??nem parei para ver o primeiro tempo. só assentei na frente da televiSão no segundo tempo. Para comer um sandu?che, não para ver o jogo.Claro quê??ia dar Alemanha.E sóbito, fico pasmo. A Alemanha não foi. Foram uns caras lá, vestidos de branco, correram, correram. Mas não faziam muita coisa.O quê??ajudou a não acontecer nada. Porquê??os vermelhos da Espanha tocavam a bola para um lado e para o outão e chutavam a cada duzentos minutos.Se não fosse a cabeçada de Carles Puyol, vindo de fora da ?rea, com pontaria e força - quê??e um pontap? - não tinha era acontecido nada. Um porre.Os jornalistas se dividiram em dois grupos: os quê??elogiavam a Alemanha e os quê??elogiavam a Espanha. ninguém disse quê??o jogo estava um porre.Os comentaristas quê??elogiavam a Espanha estavam muito felizes. Faz umas vinte Copas do Mundo quê??eles falam: a Espanha vem forte; este ano é da Espanha;  a Espanha ganhou a copa da Europa; a Espanha come?a com Es e termina com panha. Acabaram acertando.Bom, ganhou a Espanha, quê?? aí menos, fez alguma coisa. Uma coisa, para ser mais exato.E vêo para a final dois europeus ainda não campe?es do mundo. não deixa de ser bacana. Mas a Espanha, na final... Definitivamente, eu não entendo mais nada.Mario Avila acha quê??viu Mick Jagger na torcida da Alemanha.eu gosto muito de futebol",http://1.bp.blogspot.com/_cTMB6KdbKmc/TDaDpmvGtEI/AAAAAAAAASk/7VBIGTWfXuU/s1600/mickjagger.jpg,1,0.3601,2,0.3333,nao,0.6829999999999999,
1755477112,"









Demi foi&nbsp;a uma&nbsp;festa no hotel&nbsp;Sunset Tower vestindo um lindo vestido de croche, muitos falaram mal de seu look como ""look toalha de mesa""!!! Sabemos quê??nossa diva fica linda com tudo! E quê??estamos aquê??para defende-la! Bom ela abusou nos acessórios, e com um lindo chap?u preto, completou o look!!!",http://1.bp.blogspot.com/-iGzVWMKbVq8/TihOPzaES9I/AAAAAAAAADU/CXXjezwm_ZI/s1600/0%252C%252C53764402-EXH%252C00.jpg,1,0.7140000000000001,2,1.0,nao,1.0,
1755477113,"





























há momentos &lt;33









 há momentos na vida em quê??sentimos tanto









a falta de alguém quê??o quê??mais quê??emos









? tirar esta pessoa de nossos sonhos









e abra??-la. Sonhe com aquê??o quê??você quê??er. Seja o quê??você quê?? ser,









porquê??você possui apenas uma vida









e nela só se tem uma chance









de fazer aquê??o quê??se quê??.









Tenha felicidade bastante para fazê-la doce.









Dificuldades para fazê-la forte.









Tristeza para fazê-la humana.









E esperança suficiente para fazê-la feliz.









As pessoas mais felizes não têm aí melhores coisas.









Elas sabem fazer o melhor









das oportunidades quê??aparecem









em seus caminhos.









A felicidade aparece para aquê??es quê??choram.









Para aquê??es quê??se machucam.









Para aquê??es quê??buscam e tentam sempre.









E para aquê??es quê??nbsp;reconhecem a&nbsp;









importância das pessoas quê??passam por suas vidas.









 O futuro mais brilhante









? baseado num passado intensamente vivido.









você só terá sucesso na vida









quê??do perdoar os erros









e aí decep??es do passado.









A vida é curta, mas aí emo??es quê??podemos deixar









duram uma eternidade.









A vida não é de se brincar









porquê??um belo dia se morre.









_baiseer_





























__________________________________





























Sigam:_twitter: @lolladutra_forms: lollaramonad_fotolog: /lolladutra_twitpic: photos/lolladutra



















",http://2.bp.blogspot.com/_jUJ76O-RC4I/TBLy5bzI66I/AAAAAAAAAQ4/HD9EOJq1ouM/s1600/OgAAAG_o_ZzMO8m-fK5ge7UwoOj79ZqIX5GdpdtnIakSKAumhW3yixKJlMp_RVH8VLHhCe_49Zpyz_szOmkHCyUPlF0Am1T1UD-7WnqaHSVd84xd8ObMOpbz0JBL.jpg,2,0.6512,2,1.0,nao,1.0,
1755477114,"









Amizade , não é uma palavra quê??tenha descri??o , amizade não algo quê?? se compre , algo quê??se compare , ou algo quê??se roube . amizade é algo  conquê??tado , aos poucos , com o tempo , durante os dias . Hoje , não me  vejo mais sem a sua amizade , não me vejo mais separada de tá . porquê?? quê??do eu mais precisei , você estava lá , me dando forças , me apoiando  ou me mostrando o quê??era o certo , não importa , mais você estava lá !  Comigo ! e também , nos seus piores momentos , eu estava aí seu lado , .  e é do seu lado amiga quê??eu não vou sair jamais !  sabe aquê??a frase ,  nada é para sempre é ou o pra sempre , sempre acaba é então eu estou  aquê??apenas pra tá provar , quê??o para sempre nunca acaba !  amizade  dessas vai além do para sempre . Eu você Best Friend Forever&nbsp;Obrigada por fazer parte da minha vida, agrade?o todo dia por Deus ter colocado você na minha vida. tá Amo Muuito&nbsp; ",http://4.bp.blogspot.com/-K5loUtKCpUo/Ttlgb3KVg1I/AAAAAAAAAKo/ylIyoMqKnSs/s1600/best.jpg,2,1.0,2,1.0,nao,1.0,
1755477115,"









Clara x Zheus



















Nascidos dia 14 Outubro, 5 filhotes



















1 Macho&nbsp; 4 Femeas 



















Entrego a partir do dia 14 de dezembro, com pedigree , microchip, atestado de saude, contrato de compra e venda, uma dose da V10, vermifugado, dvd com imagens do filhote e kit surpresa.
